,Gene1,Gene2,ReversalRatio,ImportanceScore
44327,ADAMTS17,FAM21FP,0.511904761904762,0.7586206896551724
44328,CLPTM1L,RASGRP1,0.511904761904762,0.7586206896551724
44329,ADAMTS17,FAM21EP,0.511904761904762,0.7586206896551724
44330,TRMT61B,KCNG3,0.511904761904762,0.7586206896551724
44331,GRAMD1C,MRO,0.511904761904762,0.7586206896551724
44332,SYNE1,ARHGEF9,0.511904761904762,0.7586206896551724
44333,ALDOB,SH3BP5-AS1,0.511904761904762,0.7586206896551724
44334,C14orf39,TAFA4,0.511904761904762,0.7586206896551724
44335,SIGLEC10,SCRT1,0.511904761904762,0.7586206896551724
44336,LINC01128,MBNL3,0.511904761904762,0.7586206896551724
44337,BCAR3,FFAR4,0.511904761904762,0.7586206896551724
44338,SPIN4,KCNG3,0.511904761904762,0.7586206896551724
44339,ATXN3,HHATL,0.511904761904762,0.7586206896551724
44340,ZMYND8,LRRC42,0.511904761904762,0.7586206896551724
44341,HECW2-AS1,SEC61G-DT,0.511904761904762,0.7586206896551724
44342,DNAAF5,HHATL,0.511904761904762,0.7586206896551724
44343,DNAJC9-AS1,GUSBP5,0.511904761904762,0.7586206896551724
44344,MAP7D2,KBTBD6,0.511904761904762,0.7586206896551724
44345,DHRS4,HS6ST2,0.511904761904762,0.7586206896551724
44346,SLC1A4,ANKRD23,0.511904761904762,0.7586206896551724
44347,ATXN7L3-AS1,MACROD2,0.511904761904762,0.7586206896551724
44348,RIN1,TMEM37,0.511904761904762,0.7586206896551724
44349,LBH,TMEM37,0.511904761904762,0.7586206896551724
44350,ORC5,HHATL,0.511904761904762,0.7586206896551724
44351,APOD,DFFA,0.511904761904762,0.7586206896551724
44352,APOD,PCGF1,0.511904761904762,0.7586206896551724
44353,APOD,DYRK4,0.511904761904762,0.7586206896551724
44354,APOD,UBXN1,0.511904761904762,0.7586206896551724
44355,APOD,RBM8A,0.511904761904762,0.7586206896551724
44356,APOD,CISD3,0.511904761904762,0.7586206896551724
44357,WDR43,ACVR1B,0.511904761904762,0.7586206896551724
44358,GUCY2D,GRIN2D,0.511904761904762,0.7586206896551724
44359,ADAMTS17,SIGLEC10,0.511904761904762,0.7586206896551724
44360,ORC5,HS6ST2,0.511904761904762,0.7586206896551724
44361,CD44,ACOX1,0.511904761904762,0.7586206896551724
44362,LAPTM4B,MTUS2,0.511904761904762,0.7586206896551724
44363,PBX1,EIF1B,0.511904761904762,0.7586206896551724
44364,PBX1,TNFRSF21,0.511904761904762,0.7586206896551724
44365,SAT1,TPRG1L,0.511904761904762,0.7586206896551724
44366,RWDD1,POLR2G,0.511904761904762,0.7586206896551724
44367,GSTP1,DANCR,0.511904761904762,0.7586206896551724
44368,LDHA,NSG1,0.511904761904762,0.7586206896551724
44369,CDK5R1,RASGRP1,0.511904761904762,0.7586206896551724
44370,LRPPRC,RASGRP1,0.511904761904762,0.7586206896551724
44371,CPEB2,UTP14C,0.511904761904762,0.7586206896551724
44372,CPEB2,ALG11,0.511904761904762,0.7586206896551724
44373,SLC28A1,OSTM1-AS1,0.511904761904762,0.7586206896551724
44374,ARHGEF3,PSIP1,0.511904761904762,0.7586206896551724
44375,SLC25A37,RASGRP1,0.511904761904762,0.7586206896551724
44376,SLC46A2,RASSF10,0.511904761904762,0.7586206896551724
44377,HOOK3,IQSEC1,0.511904761904762,0.7586206896551724
44378,S100A3,RASSF10,0.511904761904762,0.7586206896551724
44379,LCN15,RASSF10,0.511904761904762,0.7586206896551724
44380,CPEB2,RAB21,0.511904761904762,0.7586206896551724
44381,RSPH10B2,RRAGD,0.511904761904762,0.7586206896551724
44382,MIR155HG,GABRA2,0.511904761904762,0.7586206896551724
44383,VDAC1,RASGRP1,0.511904761904762,0.7586206896551724
44384,MIR155,GABRA2,0.511904761904762,0.7586206896551724
44385,RBM34,NSG1,0.511904761904762,0.7586206896551724
44386,CD44,SKIC8,0.511904761904762,0.7586206896551724
44387,CD44,MLEC,0.511904761904762,0.7586206896551724
44388,RSPH10B,RRAGD,0.511904761904762,0.7586206896551724
44389,CPEB2,TENT4B,0.511904761904762,0.7586206896551724
44390,ZNF664,FBL,0.511904761904762,0.7586206896551724
44391,ITSN2,ARIH1,0.511904761904762,0.7586206896551724
44392,CD44,AMZ2,0.511904761904762,0.7586206896551724
44393,LGALS3BP,AKR1B1,0.511904761904762,0.7586206896551724
44394,LGALS3BP,WASHC3,0.511904761904762,0.7586206896551724
44395,CD44,EIF2S2,0.511904761904762,0.7586206896551724
44396,GSG1,RASSF10,0.511904761904762,0.7586206896551724
44397,AK4,ZNF264,0.511904761904762,0.7586206896551724
44398,KRT82,RASSF10,0.511904761904762,0.7586206896551724
44399,EFR3A,TNFRSF21,0.511904761904762,0.7586206896551724
44400,RNF13,RRAGD,0.511904761904762,0.7586206896551724
44401,FBXW7,TTC7B,0.511904761904762,0.7586206896551724
44402,TLR6,RASSF10,0.511904761904762,0.7586206896551724
44403,TBCA,HOPX,0.511904761904762,0.7586206896551724
44404,LRRN4,RASSF10,0.511904761904762,0.7586206896551724
44405,RFFL,DANCR,0.511904761904762,0.7586206896551724
44406,GM2A,MLEC,0.511904761904762,0.7586206896551724
44407,HOXD10,RASSF10,0.511904761904762,0.7586206896551724
44408,PFKFB3,OCIAD2,0.511904761904762,0.7586206896551724
44409,ELP1,DSTYK,0.511904761904762,0.7586206896551724
44410,ELOA3P,RASSF10,0.511904761904762,0.7586206896551724
44411,CD44,UBE3A,0.511904761904762,0.7586206896551724
44412,MAGED1,HOPX,0.511904761904762,0.7586206896551724
44413,ANXA4,ATP6V1H,0.511904761904762,0.7586206896551724
44414,RSPRY1,G6PC2,0.511904761904762,0.7586206896551724
44415,UGCG,RASGRP1,0.511904761904762,0.7586206896551724
44416,NBPF26,SERINC1,0.511904761904762,0.7586206896551724
44417,RAD51L3-RFFL,DANCR,0.511904761904762,0.7586206896551724
44418,CD44,GALC,0.511904761904762,0.7586206896551724
44419,CFAP99,RASSF10,0.511904761904762,0.7586206896551724
44420,NPNT,OXSR1,0.511904761904762,0.7586206896551724
44421,PBXIP1,HERC1,0.511904761904762,0.7586206896551724
44422,PBXIP1,RBFOX2,0.511904761904762,0.7586206896551724
44423,PBXIP1,ARPC4,0.511904761904762,0.7586206896551724
44424,FKBP11,SLC33A1,0.511904761904762,0.7586206896551724
44425,RUNX1T1,CAPN13,0.511904761904762,0.7586206896551724
44426,KLHL6,RASSF10,0.511904761904762,0.7586206896551724
44427,LINC02731,RASSF10,0.511904761904762,0.7586206896551724
44428,PIGK,RASGRP1,0.511904761904762,0.7586206896551724
44429,APOBEC3B,CIMIP4,0.511904761904762,0.7586206896551724
44430,LTA4H,FAM222A,0.511904761904762,0.7586206896551724
44431,TAF2,SVOP,0.511904761904762,0.7586206896551724
44432,C11orf87,LINC00919,0.511904761904762,0.7586206896551724
44433,CD44,HMGCR,0.511904761904762,0.7586206896551724
44434,KIZ,ARL6IP4,0.511904761904762,0.7586206896551724
44435,MRPL50,ASH2L,0.511904761904762,0.7586206896551724
44436,PRCP,G6PC2,0.511904761904762,0.7586206896551724
44437,SNORD45C,RRAGD,0.511904761904762,0.7586206896551724
44438,TRIM33,RASGRP1,0.511904761904762,0.7586206896551724
44439,SLC38A2,MTURN,0.511904761904762,0.7586206896551724
44440,FAM221B,RASSF10,0.511904761904762,0.7586206896551724
44441,NEB,MYOD1,0.511904761904762,0.7586206896551724
44442,SNORD45B,RRAGD,0.511904761904762,0.7586206896551724
44443,SLC38A2,HSPA4,0.511904761904762,0.7586206896551724
44444,NPNT,SANBR,0.511904761904762,0.7586206896551724
44445,U2SURP,RASGRP1,0.511904761904762,0.7586206896551724
44446,TMX3,TGFBR3,0.511904761904762,0.7586206896551724
44447,NCOA2,G6PC2,0.511904761904762,0.7586206896551724
44448,ELP1,COX14,0.511904761904762,0.7586206896551724
44449,ADAMTS16-DT,RASSF10,0.511904761904762,0.7586206896551724
44450,SLC38A2,FAM120A,0.511904761904762,0.7586206896551724
44451,MCTS1,G6PC2,0.511904761904762,0.7586206896551724
44452,PFKFB3,COPS4,0.511904761904762,0.7586206896551724
44453,NPNT,C2orf74,0.511904761904762,0.7586206896551724
44454,SRRM1,RRAGD,0.511904761904762,0.7586206896551724
44455,PBXIP1,MICU2,0.511904761904762,0.7586206896551724
44456,CACNA2D1,NEXMIF,0.511904761904762,0.7586206896551724
44457,CACNA2D1,CLGN,0.511904761904762,0.7586206896551724
44458,MAP1LC3B2,RASSF10,0.511904761904762,0.7586206896551724
44459,CD74,MRPL27,0.511904761904762,0.7586206896551724
44460,EXOSC6,CNP,0.511904761904762,0.7586206896551724
44461,TMEM45A,ARG2,0.511904761904762,0.7586206896551724
44462,LDHA,TMEM181,0.511904761904762,0.7586206896551724
44463,PBXIP1,PLP2,0.511904761904762,0.7586206896551724
44464,PBXIP1,TSPYL4,0.511904761904762,0.7586206896551724
44465,NENF,TMEM167A,0.511904761904762,0.7586206896551724
44466,SAMD5,PIAS1,0.511904761904762,0.7586206896551724
44467,CD74,CFAP68,0.511904761904762,0.7586206896551724
44468,CD44,CLCN4,0.511904761904762,0.7586206896551724
44469,SLC38A2,SNRPD3,0.511904761904762,0.7586206896551724
44470,ALDOB,TTLL12,0.511904761904762,0.7586206896551724
44471,SLC16A7,FLRT3,0.511904761904762,0.7586206896551724
44472,AK4,IFNAR1,0.511904761904762,0.7586206896551724
44473,GPRASP2,ATP2A3,0.511904761904762,0.7586206896551724
44474,POR,ACRBP,0.511904761904762,0.7586206896551724
44475,MED15,ACRBP,0.511904761904762,0.7586206896551724
44476,TMEM106A,ARL9,0.511904761904762,0.7586206896551724
44477,CFI,REL,0.511904761904762,0.7586206896551724
44478,PPP2CA,LOC101929550,0.511904761904762,0.7586206896551724
44479,ALDOB,CITED2,0.511904761904762,0.7586206896551724
44480,IRAG2,TAFA4,0.511904761904762,0.7586206896551724
44481,GGT7,HHATL,0.511904761904762,0.7586206896551724
44482,PPFIBP1,MARVELD1,0.511904761904762,0.7586206896551724
44483,ALDOB,RUNDC3A,0.511904761904762,0.7586206896551724
44484,SIRPA,SPEF2,0.511904761904762,0.7586206896551724
44485,SIRPA,TARS2,0.511904761904762,0.7586206896551724
44486,SIRPA,MIR6878,0.511904761904762,0.7586206896551724
44487,ALDOB,ZNF587,0.511904761904762,0.7586206896551724
44488,ALDOB,EWSR1,0.511904761904762,0.7586206896551724
44489,ARMCX5-GPRASP2,ATP2A3,0.511904761904762,0.7586206896551724
44490,ALDOB,MAGI2-AS3,0.511904761904762,0.7586206896551724
44491,UNG,HHATL,0.511904761904762,0.7586206896551724
44492,DNM3,NMNAT1,0.511904761904762,0.7586206896551724
44493,PLA2G4C,DHX8,0.511904761904762,0.7586206896551724
44494,ALDOB,KLHL24,0.511904761904762,0.7586206896551724
44495,ALDOB,TCTN1,0.511904761904762,0.7586206896551724
44496,ALDOB,LIG4,0.511904761904762,0.7586206896551724
44497,TPH1,RASSF8-AS1,0.511904761904762,0.7586206896551724
44498,C2CD6,TRPV4,0.511904761904762,0.7586206896551724
44499,DHCR7,UNC5D,0.511904761904762,0.7586206896551724
44500,TPH1,PLA1A,0.511904761904762,0.7586206896551724
44501,SLC16A7,ZDHHC18,0.511904761904762,0.7586206896551724
44502,SLC16A7,BYSL,0.511904761904762,0.7586206896551724
44503,LOC644656,ASCL2,0.511904761904762,0.7586206896551724
44504,ETAA1,HHATL,0.511904761904762,0.7586206896551724
44505,SLC16A7,ZNF561-AS1,0.511904761904762,0.7586206896551724
44506,SLC16A7,TEX30,0.511904761904762,0.7586206896551724
44507,NXN,ERICH5,0.511904761904762,0.7586206896551724
44508,RHCE,TAFA4,0.511904761904762,0.7586206896551724
44509,AK4,DNAJC25-GNG10,0.511904761904762,0.7586206896551724
44510,ZNF251,POLR3C,0.511904761904762,0.7586206896551724
44511,AK4,B3GALT6,0.511904761904762,0.7586206896551724
44512,ALDOB,SGSM3,0.511904761904762,0.7586206896551724
44513,HIP1,DOLPP1,0.511904761904762,0.7586206896551724
44514,RUSF1,UNC5D,0.511904761904762,0.7586206896551724
44515,ALDOB,MTX3,0.511904761904762,0.7586206896551724
44516,LRRC69,ACRBP,0.511904761904762,0.7586206896551724
44517,ZGLP1,ACRBP,0.511904761904762,0.7586206896551724
44518,ZCCHC9,HHATL,0.511904761904762,0.7586206896551724
44519,TMEM106A,TAFA4,0.511904761904762,0.7586206896551724
44520,C1orf226,APC2,0.511904761904762,0.7586206896551724
44521,LPAR2,POLA2,0.511904761904762,0.7586206896551724
44522,TRIM47,GRIN2D,0.511904761904762,0.7586206896551724
44523,MRPS11,TMEM37,0.511904761904762,0.7586206896551724
44524,HBS1L,ASCL2,0.511904761904762,0.7586206896551724
44525,MED15,ZMAT4,0.511904761904762,0.7586206896551724
44526,ADAMTS17,COMP,0.511904761904762,0.7586206896551724
44527,PTP4A3,PROCR,0.511904761904762,0.7586206896551724
44528,ALDOB,PDE4C,0.511904761904762,0.7586206896551724
44529,IGHMBP2,ACRBP,0.511904761904762,0.7586206896551724
44530,MIR6787,PDX1,0.511904761904762,0.7586206896551724
44531,SLC16A3,PDX1,0.511904761904762,0.7586206896551724
44532,LHX5,TAFA4,0.511904761904762,0.7586206896551724
44533,ICOSLG,ZNF681,0.511904761904762,0.7586206896551724
44534,ALDOB,PABPC1L,0.511904761904762,0.7586206896551724
44535,PCAT6,MYCN,0.511904761904762,0.7586206896551724
44536,RAE1,LOC101929550,0.511904761904762,0.7586206896551724
44537,DDX60,THNSL1,0.511904761904762,0.7586206896551724
44538,BRINP1,KCNQ3,0.511904761904762,0.7586206896551724
44539,ZNF383,TAFA4,0.511904761904762,0.7586206896551724
44540,ALDOB,TNFRSF11A,0.511904761904762,0.7586206896551724
44541,CEACAM6,LINC02875,0.511904761904762,0.7586206896551724
44542,LZTS2,PI4K2A,0.5095238095238096,0.7586206896551724
44543,CSF1R,APEX2,0.511904761904762,0.7586206896551724
44544,SLC25A19,ALDH4A1,0.511904761904762,0.7586206896551724
44545,TIFAB,RASSF10,0.511904761904762,0.7586206896551724
44546,PMFBP1,GRIN2D,0.511904761904762,0.7586206896551724
44547,APOBEC3A_B,P2RY4,0.511904761904762,0.7586206896551724
44548,ALDOB,NUDT16L1,0.511904761904762,0.7586206896551724
44549,APOBEC3A_B,CCL7,0.511904761904762,0.7586206896551724
44550,FTCDNL1,GUSBP5,0.511904761904762,0.7586206896551724
44551,ALDOB,CIST1,0.511904761904762,0.7586206896551724
44552,BANK1,ACRBP,0.511904761904762,0.7586206896551724
44553,C6orf58,GUSBP5,0.511904761904762,0.7586206896551724
44554,ALDOB,ALOX5,0.511904761904762,0.7586206896551724
44555,C6orf58,SLCO4C1,0.511904761904762,0.7586206896551724
44556,PTP4A3,POLR3A,0.511904761904762,0.7586206896551724
44557,LOC101928817,B3GNT8,0.511904761904762,0.7586206896551724
44558,UGT2B15,TAFA4,0.511904761904762,0.7586206896551724
44559,CPVL,CTNNA3,0.511904761904762,0.7586206896551724
44560,GART,ALDOC,0.511904761904762,0.7586206896551724
44561,APOBEC3A,P2RY4,0.511904761904762,0.7586206896551724
44562,FAIM2,ISG15,0.511904761904762,0.7586206896551724
44563,APOBEC3A,CCL7,0.511904761904762,0.7586206896551724
44564,NIT1,HHATL,0.511904761904762,0.7586206896551724
44565,FAIM2,PGM2L1,0.511904761904762,0.7586206896551724
44566,ADGRA3,SLC2A2,0.511904761904762,0.7586206896551724
44567,FAIM2,FANCG,0.511904761904762,0.7586206896551724
44568,CEACAM6,CHI3L2,0.511904761904762,0.7586206896551724
44569,FAIM2,SFN,0.511904761904762,0.7586206896551724
44570,LMBR1L,VAT1L,0.511904761904762,0.7586206896551724
44571,MUC13,FNDC5,0.511904761904762,0.7586206896551724
44572,FAIM2,RBM11,0.511904761904762,0.7586206896551724
44573,FAIM2,GTF2IP12,0.511904761904762,0.7586206896551724
44574,DGKA,ATF5,0.511904761904762,0.7586206896551724
44575,DGKA,ZNF222,0.511904761904762,0.7586206896551724
44576,LOC101928817,LNCOC1,0.511904761904762,0.7586206896551724
44577,ALDOB,ARHGEF4,0.511904761904762,0.7586206896551724
44578,PCGF3-AS1,PRODH,0.511904761904762,0.7586206896551724
44579,TBC1D9B,ERICH5,0.511904761904762,0.7586206896551724
44580,FCRLB,ADAD2,0.511904761904762,0.7586206896551724
44581,SLC2A3,CYS1,0.511904761904762,0.7586206896551724
44582,AIRIM,C15orf39,0.511904761904762,0.7586206896551724
44583,SLC25A28,RAVER1,0.511904761904762,0.7586206896551724
44584,SLC25A28,POLDIP3,0.511904761904762,0.7586206896551724
44585,SLC16A7,DUX4,0.511904761904762,0.7586206896551724
44586,SLC16A7,DBET,0.511904761904762,0.7586206896551724
44587,SLC16A7,DUX4L24,0.511904761904762,0.7586206896551724
44588,ZFYVE19,TMEM121B,0.511904761904762,0.7586206896551724
44589,DMD,CHL1,0.511904761904762,0.7586206896551724
44590,ADAMTS17,FAM124A,0.511904761904762,0.7586206896551724
44591,SLC16A7,DUX4L2,0.511904761904762,0.7586206896551724
44592,DMD,TTL,0.511904761904762,0.7586206896551724
44593,DMD,SREBF2,0.511904761904762,0.7586206896551724
44594,DMD,GPM6A,0.511904761904762,0.7586206896551724
44595,DMD,KCTD7,0.511904761904762,0.7586206896551724
44596,RECQL4,RNA45SN5,0.511904761904762,0.7586206896551724
44597,DMD,RABGEF1,0.511904761904762,0.7586206896551724
44598,SLC16A7,ETHE1,0.511904761904762,0.7586206896551724
44599,ADM,RNF113A,0.511904761904762,0.7586206896551724
44600,ZFYVE19,ATF5,0.511904761904762,0.7586206896551724
44601,DMD,FGF14-AS2,0.511904761904762,0.7586206896551724
44602,SLC16A7,DUX4L3,0.511904761904762,0.7586206896551724
44603,PCOLCE2,EOMES,0.511904761904762,0.7586206896551724
44604,SLC16A7,DUX4L5,0.511904761904762,0.7586206896551724
44605,LNX1,GLIS3,0.511904761904762,0.7586206896551724
44606,AK4,C5orf22,0.511904761904762,0.7586206896551724
44607,SLC16A7,TADA2A,0.511904761904762,0.7586206896551724
44608,AGPAT4,TBRG4,0.511904761904762,0.7586206896551724
44609,MMRN1,ESM1,0.511904761904762,0.7586206896551724
44610,NOD1,ACRBP,0.511904761904762,0.7586206896551724
44611,TRMT61B,HS6ST2,0.511904761904762,0.7586206896551724
44612,LRRK1,LINC00870,0.511904761904762,0.7586206896551724
44613,FMNL1,GRIN2D,0.511904761904762,0.7586206896551724
44614,ARL15,KIF3B,0.511904761904762,0.7586206896551724
44615,ADAMTS17,LRFN3,0.511904761904762,0.7586206896551724
44616,DOCK2,MIOX,0.511904761904762,0.7586206896551724
44617,ADAMTS17,ENPP7,0.511904761904762,0.7586206896551724
44618,AK4,FASTKD3,0.511904761904762,0.7586206896551724
44619,SGMS1,MACROD2,0.511904761904762,0.7586206896551724
44620,AK4,KIF3C,0.511904761904762,0.7586206896551724
44621,AK4,PLCB1,0.511904761904762,0.7586206896551724
44622,RAB40C,ELAC2,0.511904761904762,0.7586206896551724
44623,ADAMTS17,PARVG,0.511904761904762,0.7586206896551724
44624,RAB40C,KCNG3,0.511904761904762,0.7586206896551724
44625,AGPAT4,ZNF555,0.511904761904762,0.7586206896551724
44626,RAB40C,SYNGR4,0.511904761904762,0.7586206896551724
44627,ALDOB,SYP,0.511904761904762,0.7586206896551724
44628,AK4,PDF,0.511904761904762,0.7586206896551724
44629,AGPAT4,PCIF1,0.511904761904762,0.7586206896551724
44630,SEC14L1,SEMA5A,0.511904761904762,0.7586206896551724
44631,AGPAT4,SNORA5B,0.511904761904762,0.7586206896551724
44632,FGFR1,NSG1,0.511904761904762,0.7586206896551724
44633,TPD52L1,MCOLN1,0.511904761904762,0.7586206896551724
44634,IHH,GRIN2D,0.511904761904762,0.7586206896551724
44635,OTUB1,TMEM37,0.511904761904762,0.7586206896551724
44636,SULF1,TEF,0.511904761904762,0.7586206896551724
44637,GTF2IRD1,MRO,0.511904761904762,0.7586206896551724
44638,TRMT10A,PARS2,0.511904761904762,0.7586206896551724
44639,GUCD1,GAR1,0.511904761904762,0.7586206896551724
44640,ADAMTS17,ITGB4,0.511904761904762,0.7586206896551724
44641,KIAA1549,EARS2,0.511904761904762,0.7586206896551724
44642,ADAMTS17,LINC01607,0.511904761904762,0.7586206896551724
44643,TRMT10A,ANKRD29,0.511904761904762,0.7586206896551724
44644,ADAMTS17,LINC02762,0.511904761904762,0.7586206896551724
44645,RNF213,PSME3IP1,0.511904761904762,0.7586206896551724
44646,ARL4C,PDE8B,0.511904761904762,0.7586206896551724
44647,GPR173,FTCD,0.511904761904762,0.7586206896551724
44648,TNK2,ERICH5,0.511904761904762,0.7586206896551724
44649,AK4,DNAJC25,0.511904761904762,0.7586206896551724
44650,TMEM150A,FAM107A,0.511904761904762,0.7586206896551724
44651,RAVER2,PDE8B,0.511904761904762,0.7586206896551724
44652,SLC16A7,PCYT2,0.511904761904762,0.7586206896551724
44653,TINAGL1,SLC2A2,0.511904761904762,0.7586206896551724
44654,FKBP9,PPP1R1A,0.511904761904762,0.7586206896551724
44655,CRYL1,POFUT1,0.511904761904762,0.7586206896551724
44656,GCOM1,PAICS,0.511904761904762,0.7586206896551724
44657,SLC16A7,ZNHIT2,0.511904761904762,0.7586206896551724
44658,POLR2M,PAICS,0.511904761904762,0.7586206896551724
44659,ADAMTS17,CTH,0.511904761904762,0.7586206896551724
44660,UBN1,NSG1,0.511904761904762,0.7586206896551724
44661,SULF1,TSHZ3,0.511904761904762,0.7586206896551724
44662,SLC16A7,DUX4L1,0.511904761904762,0.7586206896551724
44663,ABCD4,DDX19B,0.511904761904762,0.7586206896551724
44664,TFPT,FFAR4,0.511904761904762,0.7586206896551724
44665,ABCD4,DDX19A,0.511904761904762,0.7586206896551724
44666,ABCD4,HHATL,0.511904761904762,0.7586206896551724
44667,TDRD6,CPEB1,0.511904761904762,0.7586206896551724
44668,FRMPD1,LYPD3,0.511904761904762,0.7586206896551724
44669,BCAP29,ANKRD39,0.511904761904762,0.7586206896551724
44670,BCAP29,ANKRD23,0.511904761904762,0.7586206896551724
44671,MKNK1,ARFGAP2,0.511904761904762,0.7586206896551724
44672,MKNK1,PRKAG1,0.511904761904762,0.7586206896551724
44673,SLC16A7,DUX4L8,0.511904761904762,0.7586206896551724
44674,TRMT10A,DRG2,0.511904761904762,0.7586206896551724
44675,SLC16A7,DUX4L4,0.511904761904762,0.7586206896551724
44676,SLC16A7,DUX4L7,0.511904761904762,0.7586206896551724
44677,SLC16A7,DUX4L6,0.511904761904762,0.7586206896551724
44678,SLC16A7,MCM6,0.511904761904762,0.7586206896551724
44679,SLC16A7,BAHCC1,0.511904761904762,0.7586206896551724
44680,SLC30A5,PAICS,0.511904761904762,0.7586206896551724
44681,SEC14L1P1,GRIN2D,0.511904761904762,0.7586206896551724
44682,MMD,C12orf76,0.511904761904762,0.7586206896551724
44683,ARNT2,HS6ST2,0.511904761904762,0.7586206896551724
44684,CNTNAP5,RASGEF1B,0.511904761904762,0.7586206896551724
44685,ZYG11B,TBC1D5,0.511904761904762,0.7586206896551724
44686,TTI2,TMEM37,0.5119047619047619,0.7586206896551724
44687,GNG5,NSG1,0.511904761904762,0.7586206896551724
44688,DKK3,FAM204A,0.5119047619047619,0.7586206896551724
44689,AREL1,EPB41L1,0.5119047619047619,0.7586206896551724
44690,AGT,DNASE1L1,0.5119047619047619,0.7586206896551724
44691,SMPD3,ZNF428,0.5119047619047619,0.7586206896551724
44692,TENM2,COPG2,0.5119047619047619,0.7586206896551724
44693,IRF8,MIR17,0.5119047619047619,0.7586206896551724
44694,PPARGC1B,FUOM,0.5119047619047619,0.7586206896551724
44695,GALNT7,GOLGA4,0.5119047619047619,0.7586206896551724
44696,BANK1,PARS2,0.5119047619047619,0.7586206896551724
44697,HIP1,TMEM185B,0.5119047619047619,0.7586206896551724
44698,AGT,TRAP1,0.5119047619047619,0.7586206896551724
44699,GAP43,NPC1L1,0.5119047619047619,0.7586206896551724
44700,SMOC1,VPS25,0.5119047619047619,0.7586206896551724
44701,CDC42EP4,RASGRP1,0.511904761904762,0.7586206896551724
44702,FYB2,ELMO2,0.5119047619047619,0.7586206896551724
44703,SLC24A3,TNK1,0.5119047619047619,0.7586206896551724
44704,DKK3,ALDH9A1,0.5119047619047619,0.7586206896551724
44705,TSHR,GBP5,0.5119047619047619,0.7586206896551724
44706,PRIMA1,F2R,0.5119047619047619,0.7586206896551724
44707,AGT,NUP88,0.5119047619047619,0.7586206896551724
44708,GPR19,ZFPL1,0.5119047619047619,0.7586206896551724
44709,SLC24A3,SLC8A2,0.5119047619047619,0.7586206896551724
44710,PTPN9,TMEM37,0.5119047619047619,0.7586206896551724
44711,SLC24A3,MPDU1,0.5119047619047619,0.7586206896551724
44712,ITPR1-DT,ZNF136,0.5119047619047619,0.7586206896551724
44713,ZNRF1,NDUFA7,0.5119047619047619,0.7586206896551724
44714,DKK3,ATF2,0.5119047619047619,0.7586206896551724
44715,PRELID3A,TRPM8,0.5119047619047619,0.7586206896551724
44716,PHEX,KIF4A,0.5119047619047619,0.7586206896551724
44717,MLPH,LIME1,0.5119047619047619,0.7586206896551724
44718,CNTNAP5,SH3GL1P2,0.5119047619047619,0.7586206896551724
44719,DSCAM,SLC2A2,0.5119047619047619,0.7586206896551724
44720,PPP4R1L,R3HDM4,0.5119047619047619,0.7586206896551724
44721,MLIP,EIF3B,0.5119047619047619,0.7586206896551724
44722,GAD1,FUT5,0.5119047619047619,0.7586206896551724
44723,CHD1L,TTC7B,0.5119047619047619,0.7586206896551724
44724,ATXN1,THAP11,0.5119047619047619,0.7586206896551724
44725,ADCYAP1R1,RASSF10,0.5119047619047619,0.7586206896551724
44726,PDIA5,TBC1D7,0.5119047619047619,0.7586206896551724
44727,MSL3,GNG7,0.5119047619047619,0.7586206896551724
44728,GLRX,UBR2,0.5119047619047619,0.7586206896551724
44729,DKK3,BLTP1,0.5119047619047619,0.7586206896551724
44730,LOC100130691,NKX6-1,0.5119047619047619,0.7586206896551724
44731,PTPRG,CYS1,0.5119047619047619,0.7586206896551724
44732,AGT,SPATA20,0.5119047619047619,0.7586206896551724
44733,CHN1,CHP1,0.5119047619047619,0.7586206896551724
44734,MAP7D2,MCOLN3,0.5119047619047619,0.7586206896551724
44735,ARFGEF2,C14orf119,0.5119047619047619,0.7586206896551724
44736,DKK3,PBX2,0.5119047619047619,0.7586206896551724
44737,GIRGL,MRPL30,0.5119047619047619,0.7586206896551724
44738,ZNRF1,USP13,0.5119047619047619,0.7586206896551724
44739,MFSD2B,SLC2A2,0.5119047619047619,0.7586206896551724
44740,LINC01106,ENHO,0.5119047619047619,0.7586206896551724
44741,NRXN3,TRAPPC6A,0.5119047619047619,0.7586206896551724
44742,SLC24A3,MPG,0.5119047619047619,0.7586206896551724
44743,DKK3,BRD2,0.5119047619047619,0.7586206896551724
44744,RPGRIP1L,PCSK9,0.5119047619047619,0.7586206896551724
44745,DKK3,FAM133B,0.5119047619047619,0.7586206896551724
44746,SHROOM3,RMND1,0.5119047619047619,0.7586206896551724
44747,AGT,UGP2,0.5119047619047619,0.7586206896551724
44748,IRF8,GMFG,0.5119047619047619,0.7586206896551724
44749,DKK3,FAM133DP,0.5119047619047619,0.7586206896551724
44750,SLC26A4,CCDC43,0.5119047619047619,0.7586206896551724
44751,AGO4,RMND1,0.5119047619047619,0.7586206896551724
44752,SRD5A3-AS1,RASSF10,0.5119047619047619,0.7586206896551724
44753,DKK3,TXN,0.5119047619047619,0.7586206896551724
44754,IPMK,FUT11,0.5119047619047619,0.7586206896551724
44755,MLPH,MPP2,0.5119047619047619,0.7586206896551724
44756,LCORL,GABRB3,0.5119047619047619,0.7586206896551724
44757,CNIH3,NACC1,0.5119047619047619,0.7586206896551724
